ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Sense_IDs
XV001418,mue,Ese guambra jarriashca.,,,The kid had spurred on.,,,SN001564
XV001419,mue,Podinguichu poneta ese jarrota metsajahuapi?,,,Can you put the mug above the table?,,,SN001565 ; SN003200
XV001420,mue,Ese vaca no jarrtana cashca.,,,This cow is always hungry (never fills up).,,,SN001566
XV001421,mue,Aurallapash todo el dia puercoca parajungaca chagrape jarrtangamary bueno jarrto cangallama.,,,The pig's probably been stuck in the field all day long; it must be tied up pretty well.,,,SN001567
XV001422,mue,"Suedraca no bueno lavacpica, ""Osiosa! Jarishina! Esteca no bueno lavashcami!"", pac pac suelopi votana.",,,"If something wasn't washed well, my mother-in-law would yell, ""Lazy, good for nothing! This wasn't washed well!""; then she'd throw in on the ground, boom!",,,SN001568
XV001423,mue,"Manuhuanpish juyaipa vivini munton cani, chaquihuan no jatari podeni, manuhuanpash no podene.",,,"I make a living working with my hands, but I can't get to my feet anymore and I can't do it with my hands.",,,SN001569
XV001424,mue,Diciembreta arto arto jatsocunami abin.,,,In December there are so many beetles!,,,SN001570
XV001425,mue,Jay! Cojishpaca mataita matasha.,,,"Hey! When I catch it, I'll kill it.",,,SN001571
XV001426,mue,Ajica jaya jayami.,,,Chiles are really hot!,,,SN001572
XV001427,mue,"Combersapashun aquipi huarmi comuna tucushun... ¡Jeee, huarmi comuna!",,,Let's talk together here and be a community of women… Oooh! A community of women!,,,SN001573
XV001428,mue,Miyo jefeca espantashcami carca.,,,My boss was scared.,,,SN001574
XV001429,mue,"Entonsesca, jestionpa mejoramientopa turismo partepa ese cotacunahuan materialcunatapash compranchi.",,,"So, we bought the material with the quotas for the tourism improvement process.",,,SN001575 ; SN001862
XV001430,mue,"Verrotapash traeishpa cuy jihuatapash cargashpa, lavashcatapish cargashca guaguacunatapish jarriashca.",,,"We'd bring the watercress, and we'd bring the grass for the guinea pigs as well.",,,SN001576
XV001431,mue,Ese orilla hilo puntaca mal corrtashcami.,,,The end of the thread wasn't cut well.,,,SN001578 ; SN001770 ; SN002100
XV001432,mue,Y ase caspapish antescaren ya jipamanca trabajo.,,,"Yep, that's what it was like before, and afterwards back to work.",,,SN001579
XV001433,mue,Una joben carin dionavesta barriga dolorhuan ni orinaytapish no podishca andajurca.,,,There was a teen who had a lot of stomach pain and couldn't even pee.,,,SN001581
XV001434,mue,Ese mamaca viudami quedarca jobensita.,,,"That woman was left a widow, she's so young.",,,SN001582
XV001435,mue,No jodihuaychu!,,,Don't bother me!,,,SN001583
XV001436,mue,"Y auraca jodido vestia, no avishpaca sin trabajo canga.",,,"Now it's really tough, damn, not having any work.",,,SN001584
XV001437,mue,Ese joben huahuaca jogajonmi cuartopi.,,,The little kid is playing in his room.,,,SN001585
XV001438,mue,Adelanteca jora chichatami chichashpa.,,,"In the past, chicha was made with jora [type of malted corn].",,,SN001587
XV001439,mue,Jorgepa bautizmoca juniopemy can.,,,Jorge's baptism is in July.,,,SN001588
XV001440,mue,Josefami cani.,,,I am Josefa.,,,SN001590
XV001441,mue,Juan Montalvoman ini Ibarramanta.,,,I'm coming from Juan Montalvo in Ibarra.,,,SN001593
XV001442,mue,Juanaca uno maltatami ocupan chichapa.,,,Juan uses a container for the chicha.,,,SN001594
XV001443,mue,"Y asica vuelta mio cuñadallatami asi pasarca, mio cuñada Juanita.",,,"For example, this is what happened to my sister-in-law Juanita.",,,SN001595
XV001444,mue,Juanitoca solterorami.,,,Juanito is single.,,,SN001596
XV001445,mue,Mio primota arshta juapucta ditsijun chumashca.,,,My cousin is a son of a bitch when he's drunk.,,,SN001597
XV001446,mue,Nosotrosca juegotami ganarcanchi.,,,We won the game.,,,SN001598
XV001447,mue,Juera!? Nocha igrengui?!,,,Really!? You're not going to go?!,,,SN001599
XV001448,mue,Ese terremotoca juertesimomi carca.,,,That earthquake was strong.,,,SN001601 ; SN002876
XV001449,mue,Juevestaca todo el diami trabajagrini.,,,I'm going to work all day long on Thursday.,,,SN001602
XV001450,mue,Dulce cañaca jugota atsingapami valen.,,,Sugar cane is good for making juice.,,,SN001603
XV001451,mue,Ese uvaca jugosomi.,,,Grapes are juicy.,,,SN001604
XV001452,mue,Ese huahuaca juguetecunatamy rregan todo ladopy.,,,That child leaves his toys all over the place.,,,SN001605
XV001453,mue,Denocheca juitsiotami rayojurca.,,,There was a lot of lightning last night.,,,SN001606 ; SN002493
XV001454,mue,Ese juiyanguillami asillata bueno asi cuando temperaturata tenen diunavez.,,,Juiyanguilla is good to use when one has a high fever.,,,SN001607
XV001455,mue,"Diayca, elpa mujerca no tinishcachu celularta entonces no tinicpica vuelta, vecina Julianata llamacashca porque ellami tinishca celularta.",,,"His wife didn't have a cell phone so he would call their neighbour, Mrs. Julian, who had one.",,,SN001608
XV001456,mue,Olgapac Lolapac buelta otro poquitoataca mio longohuapa Tia Julianata comprarca.,,,"They bought some for Olga, Lola, and a bit for my child from Ms. Juliana.",,,SN001609 ; SN001734
XV001457,mue,Juliopica huahuacunaca vacaciontami tenen.,,,"In July, the kids have vacation.",,,SN001610
XV001458,mue,Media librallapaya este jundagumi canga.,,,"Half a pound is too little, it should be filled up.",,,SN001611 ; SN003193
XV001459,mue,Juniotaca huahuacunaca vacacionman salen.,,,"In June, the kids are out for vacation.",,,SN001612 ; SN003040
XV001460,mue,Juntapimi reclamana detserca tercera edadmanta pagachun.,,,They said we have to take it up with the board to get a senior discount.,,,SN001613 ; SN002501
XV001461,mue,Elpish trabajagrin haci tarde tardella juntos canchi.,,,"He's goes to work as well, so we're only together in the evening.",,,SN001614
XV001462,mue,"Cabezata lavarcanimi chilca sapihuan, ese jurafango carahuanpash lavancarcani Mercedespica.",,,I washed my hair with seep willow root and with Jurapango peel at Mercedes'.,,,SN001615
XV001463,mue,Yoca juranimi paseo ingapa.,,,I swear to go on the trip.,,,SN001616
XV001464,mue,Yame legal personeria juridicata tenegrinchi.,,,We are going to have legal status.,,,SN001617 ; SN001661 ; SN002260
XV001465,mue,Jurucunaca chagrapa buenomari.,,,Earthworms are good for the soil.,,,SN001618
XV001466,mue,Justo miyo hermano cairca.,,,My brother suddenly fell down.,,,SN001619
XV001467,mue,"Asillata aura tiempoca mas que todo ya todo cambiado, este juventudcunaca como chistetama toman ya no como mas antespachaca.",,,"Nowadays, everything has changed, the youth don't take anything seriously; it's not like it used to be before.",,,SN001621
XV001468,mue,Asi vivircani yoca juyaipa.,,,"That' how I lived, it was a pity.",,,SN001623
XV001469,mue,Cotsenashpa danchi nuestro turistacunaman eseca juylluta contentarin elcunaca.,,,"We cook for our tourists, and this makes them very happy.",,,SN001624
XV001470,mue,Dame platocunata lavashpa.,,,Please wash the plates.,,,SN001625
XV001471,mue,Ese labiotsocunaca separachinajun.,,,The liar wants to divide the group.,,,SN001626 ; SN002701
XV001472,mue,Eseca maduran cashca hay catsa puerta asi ladearribahuapima ponerca.,,,"This one had ripened next to the door of the house, so I put the one from above there.",,,SN001627
XV001473,mue,Pay juyaipac laderacunata binijurcani; lluvicpicaren mamita ashta lastima lastima andarina.,,,"It was pitiful going up on those slopes; oh geesh, it was so awful, especially when it would rain.",,,SN001628 ; SN001647 ; SN001785
XV001474,mue,Eseca puerco corral ladiabajogopy.,,,"The pigpen, the one that's down below.",,,SN001629
XV001475,mue,Yamari catsata atsenajurca ladrillota traishca ya vivigrinajurcaca.,,,"Yes, they were already building the house with the bricks they had brought; that's where they were going to live.",,,SN001631
XV001476,mue,Ese ladroncunaca carselmantami salinata queren.,,,Those thieves want to get out of jail.,,,SN001632
XV001477,mue,Lagota pasanajunmari otro ladoman.,,,They're going to the other side of the lake.,,,SN001633
XV001478,mue,Esehuan lamayoria pasan orquestahuan o disco mobilhuan.,,,The majority [entertain] with an orchestra or with a DJ.,,,SN001635
XV001479,mue,Ahua suciahuan ijurcani corralman eseca perrapayaca hay ladomantaca vocapayata lambishpa salimujushca asi chagrata.,,,I was carrying the pig water up to the corral when that old dog came out of the field licking her mouth.,,,SN001636
XV001480,mue,Ese arrto lanahuan borregoca preñadami.,,,That sheep with lots of wool is pregnant.,,,SN001638 ; SN002371
XV001481,mue,Ñuestru abono natural llatami bueno lanchacunapaca.,,,Our natural fertilizer is good against the blight.,,,SN001639
XV001482,mue,Aoraca no lanchashca nadata.,,,Now nothing has been infected with blight.,,,SN001640
XV001483,mue,"Ese tiempoca suco lentejas abina, uno plomo lantejas.",,,"Back in the day, there were yellow and gray lentils.",,,SN001641 ; SN002322 ; SN002796
XV001484,mue,Diaymantaca in no borregochu cashca lanudo lanudo piedrami cashca maspash eltaca aplastashpa pasashca.,,,But it wasn't a sheep coming; it was a large rock that they had wrapped in sheep's skin. The rock rolled down smashing the poor man.,,,SN001642
XV001485,mue,Ese palomaca lapastamy dan.,,,Doves are a symbol of peace ([give]).,,,SN001643 ; SN002151
XV001486,mue,Yoca escribingapa lapistami nuevohuata querini.,,,I want a new pencil for writing.,,,SN001644
XV001487,mue,Ese burrocunaca largo orejacunatami tenin.,,,Those donkeys have long ears.,,,SN001645 ; SN002092
XV001488,mue,"Septiembre, Octubre catse Noviembrecaman guervaca no abinchu; lluvicpica abin guerva no lluvicpica no abin guerva; eseca una lastima animalcunapash sufren guervamanta.",,,"In September, October, and almost into November, there's no grass; if it rains, there's grass, but if it doesn't rain, there's no grass. This is a pity for the animals as well, they suffer without grass.",,,SN001646 ; SN002074
XV001489,mue,Yoca miyo hombrosta lastimashca cany.,,,I had hurt my shoulders.,,,SN001649
XV001490,mue,Ese latahuan otojorin plasticutaca.,,,One makes holes in the plastic with a can.,,,SN001650 ; SN002117
XV001491,mue,"Lauraca rremojajunmy rropacunata, siempreme rremojan rropata.",,,Laura is soaking the clothes; she's always soaking the clothes.,,,SN001651 ; SN002530
XV001492,mue,Ese cuchillota dame ponishpa lavabojahuapi.,,,Please put this knife in the sink for me.,,,SN001652
XV001493,mue,Auraca ya rropaguymapash ya otro layata cambiarishpa vivinchi ese tiempoca nada.,,,"Nowadays, our clothing style is changing as well, we had nothing [like this] back in the day.",,,SN001653
XV001494,mue,"Bueltami, leccionta rrepasana canchi, detsin.",,,"Once again, she says we have to study the lecture.",,,SN001654 ; SN002535
XV001495,mue,Lecheropash buenomi direpenteca no tenenchi gomata nuestro catsapi.,,,Lechero is used as a good quick fix if you need some glue and you don't have any.,,,SN001655
XV001496,mue,Ese familia Lechonca bastante abin.,,,The Lechon family is quite large.,,,SN001657
XV001497,mue,Asi lechon cuchihuacunaca baratomi Otalavalopica.,,,Piglets are cheap in Otavalo.,,,SN001658
XV001498,mue,Elca ledomi tocujun.,,,He has to give it a read.,,,SN001660
XV001499,mue,Sumak Pacha año 2006 organisarcanchi y aymanta buelta hasillata legalisacionta tramitashpa seguircanchi.,,,"We organized Sumak Pacha in 2006, from there we continued processing the regulations.",,,SN001662 ; SN002963
XV001500,mue,"Aimantaca reunerircanchi, organizarcanchi, legalizarcanchi; deimantami seguinajunchi huaquinllami canchi.",,,"From there, we all met together to organize and legalize [the project]; from there some of us have continued together.",,,SN001663
XV001501,mue,Lejo lejotamari ijun.,,,He's going really far away.,,,SN001664
XV001502,mue,Derrepenteca morijucpimaca comota biningayari todo eso lejuramantaca.,,,"One might suddenly get sick, then how would the get back from so far away?",,,SN001665
XV001503,mue,Mio lenguata mordercani.,,,I bit my tongue.,,,SN001667
XV001504,mue,Nuestro presidente Lenin Moreno.,,,Our president is Lenin Moreno.,,,SN001668
XV001505,mue,Calzontapash lensota o tejishpami punincarca.,,,They would wear cloth or woven pants.,,,SN001669
XV001506,mue,Sin lentesca solta no podinchichu vita.,,,"Without sunglasses, we can't look at the sun.",,,SN001670
XV001507,mue,"Letracunatapish esteme asi, esteca asimi detseshpa enseñachincarca.",,,"They would say, ""these letters are like this and these are like that"", and that's how I had learned.",,,SN001671
XV001508,mue,Osiotsa! Vaga! Breve Levantay!,,,"Get up, you lazy good for nothing!",,,SN001673 ; SN002114
XV001509,mue,Asi leynata no sabishpa juyaypa vivinchi.,,,"Because we can't read, we can't go anywhere.",,,SN001674
XV001510,mue,Ese diacunaca algunos trabajaccunaca hasta dia libreme sacan bailangapa.,,,"During these days, even some workers will take a day off to go dancing.",,,SN001677 ; SN002947
XV001511,mue,Vosca ese librota porqueta no leercangui?,,,Why don't you read that book?,,,SN001678 ; SN002354
XV001512,mue,Aquipica vueltaca vacahuan animalguanlla lidiani.,,,"Here, on the other hand, I just have to deal with the cattle and [another] animals.",,,SN001680
XV001513,mue,Ese liendrascunaca rrapidomi maduran.,,,Nits grow very quickly.,,,SN001681 ; SN002480
XV001514,mue,Ese huarmicunaca manoca ligera ligeracunami.,,,That woman has very nimble hands.,,,SN001682
XV001515,mue,Maderata lijajunimi pintangapa.,,,I am sanding the wood to paint it.,,,SN001683
XV001516,mue,Trabajangapa ina canchi; limfiangapa catsata.,,,"We have to go work, cleaning houses.",,,SN001684
XV001517,mue,Miyo palagarrca lastimashca limonta comimanta.,,,The roof of my mouth hurts from eating lemon.,,,SN001685
XV001518,mue,Limpiesata atsena detsirca.,,,They said to do the cleaning.,,,SN001686
XV001519,mue,Pavo realpa plumacunaca lindomi.,,,Peacock feathers are beautiful.,,,SN001687
XV001520,mue,Mio mano tablaca arto rayacunahuanmi.,,,The palm of my hand has a lot of lines.,,,SN001688 ; SN002489
XV001521,mue,Ayer linea no abicpi; no conversayta podercangui.,,,"Yesterday, when there was no phone line, you couldn't talk.",,,SN001689
XV001522,mue,Ese piedracunacamanmary ya limfiota acaban.,,,Even the rocks are cleared out; it's done.,,,SN001690
XV001523,mue,Aymi esetaca cojishpa juyanguilla hojata cojishpaca golpeashpa o liquadorapi.,,,We will take the Juiyanguilla leave and either grind it up or liquefy it in a blender.,,,SN001691
XV001524,mue,Morasta licuashun jugopa.,,,We bend blackberries to make juice.,,,SN001692
XV001525,mue,"Dos dolar de pan, naranja, mandarina, platanos esecunata yama ponercanchi todito ya punishca ya anotashcapash ya listata atsercanchi.",,,"Everyone would put $2 in for bread, oranges, mandarins, plantains, and things like that; once they've put in, it's written down; we'd make a list.",,,SN001694
XV001526,mue,"Claro, elcunapish mas apurun listianajunga.",,,"Of course, they're probably in a hurry getting ready.",,,SN001695
XV001527,mue,Las seis de la mañanataca listitomi carca desayunoca.,,,"At 6 in the morning, breakfast was ready.",,,SN001696
XV001528,mue,Alla arribamanta ese tiacuna familia Lita.,,,Further up is Ms. Lita's family.,,,SN001698
XV001529,mue,Ahi Litapica todo fruta maduran detsin.,,,They say that in Lita all kinds of fruit grow.,,,SN001699
XV001530,mue,Poniren tanque de docientos litrope podrichun.,,,One puts it in a 200-liter tank so that it ferments.,,,SN001700
XV001531,mue,Ese cajacunaca livianomi cashca marcangapaca.,,,It turns out this box is light [enough] to carry.,,,SN001701
XV001532,mue,Ese vaquillahuaca troncopi liyarishpa caishca.,,,The calf had fallen over [after] getting tied up on tree trunk.,,,SN001702
XV001533,mue,Nadayari ese tiempopica pai juyaipa llachapa ese sobra sobragucunata ponishpalla.,,,We didn't have anything back in those days; we'd have to wear left over scraps of rags for clothes.,,,SN001703
XV001534,mue,Yo pastangapa ircanimi llamacunata.,,,I went to go pasture the sheep.,,,SN001705
XV001535,mue,Llamingomy necesario canpopica.,,,Llamas are necessary in the countryside.,,,SN001706
XV001536,mue,Ese palocunaca llanbu llanbumi quedana.,,,These sticks have to end up very flat.,,,SN001707
XV001537,mue,Llantenpash aguagota atsingapa tomangapami asillata buenomi; nuestro riñonpa asicunapami bueno.,,,Ribwort makes a good tea and it's also good for the kidneys.,,,SN001708
XV001538,mue,Elpa catsaman ircani llanuta vengapa.,,,I went to his house to see the plot of land.,,,SN001709
XV001539,mue,Llaquillami andanajunchi guacunapish venenajuspapish culeramiyarin elcunapac camaca.,,,"We're quite sad, every time our children come to visit it seems like they're bored.",,,SN001710
XV001540,mue,Miyo huarmi icpica juitami llaquinayarca.,,,"When my wife went, it was really sad.",,,SN001711
XV001541,mue,Llaveta poniname cani puertape.,,,I have to put the key in the door.,,,SN001712
XV001542,mue,Yo guardashcamary tenejuni llavishpama tenejuni tsenguimanca?,,,"I have some, it's locked up, why didn't you ask?",,,SN001713
XV001543,mue,Joseca ese palocunata elpa catsamanta llevajun.,,,Jose is taking those sticks to his house.,,,SN001714
XV001544,mue,Ayer media nocheca luna llenamy carca.,,,"Yesterday, at mid-night the moon was full.",,,SN001716 ; SN001851
XV001545,mue,Catsa llenarcamy turistacunahuan.,,,The house is full of tourists.,,,SN001717
XV001546,mue,Rioca agua llenomi.,,,The river is full of water.,,,SN001718
XV001547,mue,"Voz pegacpi ya llorasha, lloronaca.",,,"If you hit me, I'll cry; I'm a cry baby.",,,SN001721 ; SN001722
XV001548,mue,Yami mucho llubia vinijun.,,,A lot of rain is coming.,,,SN001723
XV001549,mue,Ese señor lococa lluchullami salirca.,,,The crazy guy came out naked.,,,SN001724 ; SN001730 ; SN002625
XV001550,mue,Miyo ñietocunaca llucho piesme andanajun patiopy.,,,My grand kids run around barefoot on the patio.,,,SN001725 ; SN002015
XV001551,mue,Llullu huahuacunapaca juyainahuacuna ropahuacunaca avin avitaca.,,,There's a lot of pretty clothes for babies.,,,SN001726
XV001552,mue,Elca contento ese carnehuan venin yashpa venijushca huarmi lobapamanca.,,,"[The husband wolf,] he thought contently that he was coming home with meat for his wife [the wife wolf].",,,SN001727
XV001553,mue,"Diayca ese loboca cojishcashi ese quindicuna, conejocuna todo ese animalcunata costalpica llenachishpa asi venijushca.",,,The wolf went off and gathered hummingbirds and rabbits and put them into a large sack until it was full.,,,SN001728 ; SN002458
XV001554,mue,"Esema ""vaca loca"" detsen.",,,"They call this a ""vaca loca"" [crazy cow].",,,SN001729
XV001555,mue,Mañana locro ocatami asegrini.,,,"Tomorrow, I'm going to make a thick stew out of oca.",,,SN001731
XV001556,mue,Huahuacuna jugajun lodopi.,,,The kinds are playing in the mud.,,,SN001732
XV001557,mue,Entonsesca asi lucha grandeta atsercanguichi terrenota lograngapaca ese asiendata pacha cojingapaca.,,,"So, it was quite a struggle to get these lands from the ranch [but we accomplished it]; it was really hard.",,,SN001733 ; SN002128
XV001558,mue,Ese arriba lomaman subishpaca paisajetami vina.,,,"Going up that hill, one sees the view.",,,SN001735 ; SN002142
XV001559,mue,Mariaca lumbrita prendigrejun.,,,Maria is going to light the fire.,,,SN001736
XV001560,mue,"Ashta Capillaman entregan desteshca Gualavi gallo venen detsen ashta. ¡Juu! Cusin aciendapi lomismomi carca, otro San Agustinpe lomismomi.",,,"It's said they'd be lined up from the chapel to Gualabi with roosters; from far away, geesh, it was the same in the Cusin ranch and the same in San Agustin.",,,SN001737 ; SN002638
XV001561,mue,Vesina longaguca profesoramy.,,,The neighbor's child is a teacher.,,,SN001738
XV001562,mue,Miu longuhuaca diez borregota pastangapa in.,,,My child is going to pasture 10 sheep.,,,SN001739
XV001563,mue,Yoca Lucasmi cani.,,,I am Lucas.,,,SN001742
XV001564,mue,Denocheca virinmi arto lucerocunacata.,,,"At night, lots of fireflies come out.",,,SN001743
XV001565,mue,Lucha grandema carca; añotami aguantarca.,,,It was a huge fight; it lasted a year.,,,SN001744
XV001566,mue,Mientras hasta vivirca quemas tocan alafuersa luchana tocun.,,,"As long as we live, there's nothing left to do except struggle on; one has to fight.",,,SN001745
XV001567,mue,Buenos dias tia Luci!,,,Good morning Ms. Lucy!,,,SN001746
XV001568,mue,Buenos dias tia Incana yoca Luciami cani vostehuanmi atsegrijuni este grabacionta.,,,"Good morning, Ms. Incana, I'm Lucia; I'm going to do a recording with you.",,,SN001747
XV001569,mue,Nuestro lugarca bonitumi.,,,Our stand is pretty.,,,SN001748
XV001570,mue,Jala! Nucha lugarlla cangui derepenteca ayudahuangueyari!,,,Wow! You're all of the sudden free! You should help me.,,,SN001749
XV001571,mue,No sembrarinchu luna llenacapica.,,,"When the moon is full, one does not plant.",,,SN001751
XV001572,mue,Lunestaca puebloman ina cani.,,,I have to go into the city on Monday.,,,SN001752 ; SN002409
XV001573,mue,"""Jala! Luz Mariata"", detsen ""vamos!""",,,"She said, ""Hey! Luz Maria, let's go!""",,,SN001754
XV001574,mue,Machachica surmanmi quedan.,,,Machachi is located in the south.,,,SN001755
XV001575,mue,Puercoman cotsnashpa darcani; vacamanma machetehuan picashpa.,,,I cooked for the pigs and chopped up [the food] with a machete for the cow.,,,SN001756
XV001576,mue,Ese lana madejata tiranajunchy.,,,We're pulling on the wool skein.,,,SN001757
XV001577,mue,Elca juiziota maderapy figuracunata atsinata queren.,,,He really likes to make figures out of wood.,,,SN001758
XV001578,mue,Nuestro madremi despues de parto salin tsin.,,,It's said that the placenta is removed after delivery.,,,SN001760 ; SN002186
XV001579,mue,Miyo bautismo madrinaca regalota dahuarca.,,,The godmother of my baptism gave me a present.,,,SN001761
XV001580,mue,Yoca madrugadu madrugadumi levantani cada dia.,,,I wake up really early every day.,,,SN001762
XV001581,mue,Todo los diasme madrugana cani.,,,I wake up early every day.,,,SN001763
XV001582,mue,Platanoscuna maduranami.,,,The plantains have to ripen.,,,SN001764 ; SN002318
XV001583,mue,Ese maestraca buename.,,,The teacher is good.,,,SN001766
XV001584,mue,Poquito maistami teneni sembrangapa.,,,I don't have a lot of corn to plant.,,,SN001767
XV001585,mue,Fachalinata rompishpa guaguatapish cargarina maitoshca pillochishpa eseconapeca miaspapish senturaspe aipimi secarina ontapash lejota ijushpaca.,,,"We would carry the babies on our backs wrapped up in a shawl, but if they peed, it would soak all the way down to our waists, so would tear off a piece of the shawl to dry them if we were going far away.",,,SN001768
XV001586,mue,Puerco majadapi maduran tsenmary.,,,They say the pigs mature in the manure.,,,SN001769
XV001587,mue,Ese ocesca mala guerbata corrtangapami valen.,,,This sickle is good for cutting weeds.,,,SN001772 ; SN003053
XV001588,mue,Este huahuaca malcriado malcriado yota mordirca.,,,That spoiled little brat bit me.,,,SN001774
XV001589,mue,Yoca Antonio Maldonadomi cani.,,,I am Antonio Maldonado.,,,SN001776
XV001590,mue,Ya ves ese malisimo tsen.,,,"You see, they say this is very bad.",,,SN001778
XV001591,mue,Mucho tragota tomayca higadopa malomi.,,,Drinking a lot of alcohol is bad for the liver.,,,SN001779
XV001592,mue,"Yopash alfalfata sembrani; asi plantachu o malquigucunata sacashpa plantamanta sacashpa asillatami canga, no?",,,"I plant alfalfa as well, or if seedlings appear, I'll remove them [to replant], it's the same thing, right?",,,SN001780
XV001593,mue,Esecamanca masque malton galloaima criachiari.,,,It's possible that even the baby chicks might fall.,,,SN001781
XV001594,mue,Miyo mamaca cada mesme pelota corrtan.,,,My mom cuts her hair every month.,,,SN001782
XV001595,mue,Mamasita! Iju!,,,Oh my god! Geesh!,,,SN001784
XV001596,mue,Mamitica esehuana!,,,Poor thing!,,,SN001786
XV001597,mue,"Auraca problema esecunamanta nove manabicunapi comomi pasashca juyaypa, no?",,,"You know that because of those problems that happened in Manabí, it's a shame, no?",,,SN001787
XV001598,mue,Mañana lunaca llenami canga.,,,They should arrive on Monday morning.,,,SN001788
XV001599,mue,"Diaymanta, ese chaupi trigope ponicpica, ese pajarocunaca mancharishpa in.",,,When we put [scarecrows] in the middle of the wheat field the birds would be frightened away.,,,SN001789
XV001600,mue,Todito mandadotami vivircarcani atsishpa asi once añotami.,,,I spent eleven years of my life being ordered to do everything by her.,,,SN001790
XV001601,mue,Yo cada diyame miyo huahuacunata mandane escuelaman.,,,I send my children to school every day.,,,SN001791
XV001602,mue,Mande? Queta queringui?,,,"Excuse me, what do you want?",,,SN001792
XV001603,mue,Yoca preguntagrine ese tractoristata comota manejangui detseshpa.,,,"I am going to ask the tractor driver ""how do drive?""",,,SN001793
XV001604,mue,Yoca mangotami chupanata querini.,,,I want to suck on a mango.,,,SN001794
XV001605,mue,Ese mangueraca largo largomi can.,,,That hose is really long.,,,SN001795
XV001606,mue,"Iglesiapi asi, catsarachingapa asillatami vuelta otro poquitota maniayta dan.",,,"The couple then marries in the church, where yet another offering is given.",,,SN001796
XV001607,mue,Manojo de florestami darcani miyo mujerman.,,,I gave a bouquet of flowers to my wife.,,,SN001799 ; SN001970
XV001608,mue,Auraca nocho mantecataca vendegringue?,,,Aren't you selling lard now?,,,SN001801
XV001609,mue,Quigohuanta ahora mantenerishonyari?,,,With what do you supposed we will have to support now?,,,SN001803
XV001610,mue,Miyo hermanocunami irca domingota matrimonioman.,,,My siblings went to the wedding on Sunday.,,,SN001804 ; SN001841
XV001611,mue,Manuelca bueno buenomi elpa huahuacunahuan.,,,Manuel is really good with his children.,,,SN001806
XV001612,mue,Mama Manuela Bonillapacpi.,,,At Ms. Manuela Bonilla's place.,,,SN001807
XV001613,mue,"Sembrajungui peonta, mio Manuelitoca, asi tsen.",,,My Manuelito says you are planting with workers.,,,SN001808
XV001614,mue,Yoca manzanatami comircani vosca narajata comercangui.,,,I ate an apple and you ate an orange.,,,SN001809
XV001615,mue,Nosotrospash haci venicpica danchimi agua manzanillaguta cedronguyma.,,,"When they come, we'll also give them camomile or lemon verbena tea.",,,SN001810
XV001616,mue,Mapa mapamari!,,,It's really dirty!,,,SN001811
XV001617,mue,Ese huahuacuna lodopi saltashca mapayashcami.,,,"That child is all dirty, he had been jumping in the mud.",,,SN001812
XV001618,mue,Maquina paranami.,,,The machine stopped.,,,SN001813 ; SN002168
XV001619,mue,Marca arto remolinotamy tenin.,,,The ocean has lots of whirlpools.,,,SN001814 ; SN002532
XV001620,mue,Miyo huahuacunata marcashpami ina cani puebloman.,,,I have to go to the town carrying my children.,,,SN001815
XV001621,mue,Ese marcopash buenomi catsata barringapa y maldecallepapash asicunapata asi azicpica ese marcohuan barrishpa buenomi.,,,"Marco is good for sweeping the home and when there's 'mal de calle' in the home, it's good to sweep with marco.",,,SN001816
XV001622,mue,Margaritapa votoncunaca grandemy.,,,Margarita's buttons are large.,,,SN001817 ; SN003145
XV001623,mue,Yoca Marianami cani.,,,I am Mariana.,,,SN001819
XV001624,mue,Mariposacunaca airepimi andanajun.,,,Butterflies go about in the air.,,,SN001821
XV001625,mue,"Fachalinatapash, alpargartestapash, somberotapash, y sombero mariscaltapash poninchi.",,,"We wear shawls, sandals, and a hat call a 'Mariscal' hat.",,,SN001822
XV001626,mue,"Deiaca, catsaman pachaca martescunata volvimushpa canata sabincarca.",,,"From there, he usually comes back on Tuesdays.",,,SN001823
XV001627,mue,Mio cuñada Marthapaman ishca detsin entre dos detsinyarin.,,,They supposedly said that both of them when together to my sister-in-law Martha's place.,,,SN001824
XV001628,mue,Marzotaca solazomi.,,,March is really hot [sunny].,,,SN001825 ; SN002767
XV001629,mue,Mas o menos cuantogutata ganangui?,,,About how much do you make?,,,SN001827
XV001630,mue,Masa pantaca bienme fregana cany.,,,You have to knead bread dough very well.,,,SN001828
XV001631,mue,Masamorraca espesomy.,,,The mazamorra soup is thick.,,,SN001829
XV001632,mue,Bueno este partemantaca siertomi carca masde veinte sincopurami carcanchi.,,,"Well, if you look at it that way, it's true, there's more than 25 of us.",,,SN001830
XV001633,mue,Mio masha mandahuarca sembrachun.,,,My brother-in-law sent me to plant.,,,SN001831
XV001634,mue,Mashcami mas inportante.,,,The flour made from ground toasted barley is very important.,,,SN001832
XV001635,mue,"Nuetro comunidadpica generalmentema chocllo, ese melloco, oca, mashua, habas, ese porotohuacunayma todo maduran.",,,"In our community, every normally grows [ripens], like corn, melloco, mashua [a type of tuber], oca [New Zealand yam], fava beans, and beans.",,,SN001833
XV001636,mue,Miyo chagramanta masorcacunaca grande grandemy.,,,"Over by my plot of land, the ears of corn are huge.",,,SN001834
XV001637,mue,"Deaica, ustedca pero poquitogullatapish masqui quitata mas sembranguiyari.",,,"Even though it's just a little bit, you might be able to plan something.",,,SN001836
